city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
Ban Sai Ma Tai,Ban Sai Ma Tai,13.8642,100.4741,Thailand,TH,THA,Nonthaburi,,30750,1764698508
Chak Five Hundred Seventy-five,Chak Five Hundred Seventy-five,31.55,73.8333,Pakistan,PK,PAK,Punjab,,30738,1586006531
Udaypur Gaḍhi̇̄,Udaypur Gadhi,26.9333,86.5167,Nepal,NP,NPL,,,30731,1524108057
San Isidro,San Isidro,11.42,124.35,Philippines,PH,PHL,Leyte,,30722,1608758636
Aglipay,Aglipay,16.4889,121.5874,Philippines,PH,PHL,Quirino,,30714,1608815754
Balatan,Balatan,13.3167,123.2333,Philippines,PH,PHL,Camarines Sur,,30669,1608458938
Gamu,Gamu,17.05,121.83,Philippines,PH,PHL,Isabela,,30655,1608641716
Mataas Na Kahoy,Mataas Na Kahoy,13.9592,121.1126,Philippines,PH,PHL,Batangas,,30621,1608270985
Anilao,Anilao,10.9785,122.7531,Philippines,PH,PHL,Iloilo,,30520,1608171466
Thung Song,Thung Song,8.154,99.7286,Thailand,TH,THA,Nakhon Si Thammarat,minor,30500,1764422992
Masho Khel,Masho Khel,33.9103,71.5025,Pakistan,PK,PAK,Khyber Pakhtunkhwa,,30492,1586821243
Torrijos,Torrijos,13.32,122.08,Philippines,PH,PHL,Marinduque,,30476,1608448413
Maguing,Maguing,7.9,124.4,Philippines,PH,PHL,Lanao del Sur,,30436,1608901118
Bālā Kōh,Bala Koh,36.5753,66.8203,Afghanistan,AF,AFG,Balkh,,30419,1004171817
Banlung,Banlung,13.7394,106.9873,Cambodia,KH,KHM,Ratanakiri,admin,30399,1116605438
Samrong,Samrong,13.6516,100.5922,Thailand,TH,THA,Samut Prakan,,30382,1764003521
Pothuhera,Pothuhera,7.4214,80.3303,Sri Lanka,LK,LKA,North Western,,30315,1144415368
Kurunegala,Kurunegala,7.4833,80.3667,Sri Lanka,LK,LKA,North Western,admin,30315,1144602660
Candelaria,Candelaria,15.63,119.93,Philippines,PH,PHL,Zambales,,30263,1608679847
Majidpur,Majidpur,23.5797,90.7684,Bangladesh,BD,BGD,Chattogram,,30257,1050816935
Pantao-Ragat,Pantao-Ragat,8.05,124.15,Philippines,PH,PHL,Lanao del Norte,,30247,1608760882
Las Nieves,Las Nieves,8.74,125.6,Philippines,PH,PHL,Agusan del Norte,,30240,1608365860
Calintaan,Calintaan,12.5756,120.9428,Philippines,PH,PHL,Occidental Mindoro,,30190,1608559951
Lewoleba,Lewoleba,-8.3833,123.4,Indonesia,ID,IDN,Nusa Tenggara Timur,minor,30151,1360652469
Piagapo,Piagapo,8,124.2,Philippines,PH,PHL,Lanao del Sur,,30132,1608525630
Candijay,Candijay,9.818,124.496,Philippines,PH,PHL,Bohol,,30119,1608954791
Marogong,Marogong,7.67,124.15,Philippines,PH,PHL,Lanao del Sur,,30118,1608554059
Pulupandan,Pulupandan,10.52,122.8,Philippines,PH,PHL,Negros Occidental,,30117,1608181104
San Miguel,San Miguel,10.78,122.47,Philippines,PH,PHL,Iloilo,,30115,1608896431
Dumalag,Dumalag,11.3039,122.6214,Philippines,PH,PHL,Capiz,,30098,1608493161
Balete,Balete,11.5553,122.3792,Philippines,PH,PHL,Aklan,,30090,1608488735
Iguig,Iguig,17.7517,121.7364,Philippines,PH,PHL,Cagayan,,30060,1608362919
Dauin,Dauin,9.2,123.27,Philippines,PH,PHL,Negros Oriental,,30018,1608545503
Kulat,Kulat,-8.8243,115.0983,Indonesia,ID,IDN,Bali,,30012,1360003468
Santa Maria,Santa Maria,17.3719,120.4814,Philippines,PH,PHL,Ilocos Sur,,30006,1608975400
Balungao,Balungao,15.9,120.7,Philippines,PH,PHL,Pangasinan,,30004,1608858364
Kuah,Kuah,6.3265,99.8432,Malaysia,MY,MYS,Kedah,,30000,1458485956
Dulmial,Dulmial,32.7333,72.9167,Pakistan,PK,PAK,Punjab,,30000,1586111177
Malak Abad,Malak Abad,34.8,71.8,Pakistan,PK,PAK,Khyber Pakhtunkhwa,,30000,1586405890
Makhdum Rashid,Makhdum Rashid,30,5,Pakistan,PK,PAK,Punjab,,30000,1586125576
Fang,Fang,19.9189,99.2136,Thailand,TH,THA,Chiang Mai,minor,30000,1764804984
Salay,Salay,8.87,124.8,Philippines,PH,PHL,Misamis Oriental,,29998,1608139757
Agno,Agno,16.1161,119.8027,Philippines,PH,PHL,Pangasinan,,29947,1608574609
Pind Dadan Khan,Pind Dadan Khan,32.5883,73.0447,Pakistan,PK,PAK,Punjab,,29935,1586507485
Ragan Sur,Ragan Sur,17.32,121.78,Philippines,PH,PHL,Isabela,,29928,1608589574
San Roque,San Roque,12.533,124.867,Philippines,PH,PHL,Northern Samar,,29882,1608667043
Mabole,Mabole,7.0022,79.898,Sri Lanka,LK,LKA,Western,,29880,1144304678
Padada,Padada,6.63,125.35,Philippines,PH,PHL,Davao del Sur,,29878,1608991234
Balabagan,Balabagan,7.53,124.12,Philippines,PH,PHL,Lanao del Sur,,29863,1608273813
Quiapo,Quiapo,14.6,120.983,Philippines,PH,PHL,Manila,,29846,1608465903
San Luis,San Luis,15.72,121.52,Philippines,PH,PHL,Aurora,,29824,1608491560
Bontoc,Bontoc,10.35,124.97,Philippines,PH,PHL,Southern Leyte,,29799,1608980422
Benito Soliven,Benito Soliven,16.98,121.95,Philippines,PH,PHL,Isabela,,29752,1608904633
Makato,Makato,11.712,122.2922,Philippines,PH,PHL,Aklan,,29717,1608336520
Buenavista,Buenavista,10.08,124.12,Philippines,PH,PHL,Bohol,,29711,1608981835
Parsuram,Parsuram,23.2114,91.4686,Bangladesh,BD,BGD,Chattogram,,29691,1050185603
San Jacinto,San Jacinto,12.5683,123.7336,Philippines,PH,PHL,Masbate,,29686,1608975961
Pasuquin,Pasuquin,18.3342,120.6183,Philippines,PH,PHL,Ilocos Norte,,29678,1608946484
Stung Treng,Stung Treng,13.5259,105.9683,Cambodia,KH,KHM,Stung Treng,admin,29665,1116286673
West Rembo,West Rembo,14.5602,121.0615,Philippines,PH,PHL,Makati,,29649,1608832412
Placer,Placer,9.657,125.6016,Philippines,PH,PHL,Surigao del Norte,,29616,1608949184
South Ubian,South Ubian,5.18,120.48,Philippines,PH,PHL,Tawi-Tawi,,29583,1608837264
Zamboanguita,Zamboanguita,9.1,123.199,Philippines,PH,PHL,Negros Oriental,,29569,1608790324
Sumilao,Sumilao,8.3281,124.9783,Philippines,PH,PHL,Bukidnon,,29531,1608478133
Kumalarang,Kumalarang,7.7478,123.1442,Philippines,PH,PHL,Zamboanga del Sur,,29479,1608494719
Manticao,Manticao,8.4042,124.2867,Philippines,PH,PHL,Misamis Oriental,,29469,1608455267
Garchitorena,Garchitorena,13.88,123.7,Philippines,PH,PHL,Camarines Sur,,29436,1608974221
Lavezares,Lavezares,12.53,124.33,Philippines,PH,PHL,Northern Samar,,29390,1608921102
Bagong Pag-Asa,Bagong Pag-Asa,14.6622,121.0331,Philippines,PH,PHL,Quezon,,29389,1608625000
Bāglung,Baglung,28.2667,83.6,Nepal,NP,NPL,Gaṇḍakī,,29360,1524266307
Shikharpur,Shikharpur,27.7467,85.5097,Nepal,NP,NPL,,,29318,1524315710
Licab,Licab,15.54,120.7619,Philippines,PH,PHL,Nueva Ecija,,29269,1608362580
Oslob,Oslob,9.55,123.4,Philippines,PH,PHL,Cebu,,29264,1608302642
Poona-Piagapo,Poona-Piagapo,8.08,124.08,Philippines,PH,PHL,Lanao del Norte,,29183,1608243882
Hinunangan,Hinunangan,10.4,125.2,Philippines,PH,PHL,Southern Leyte,,29149,1608201687
Ban Bang Khu Wat,Ban Bang Khu Wat,13.9576,100.4903,Thailand,TH,THA,Pathum Thani,,29138,1764948515
Pālpā,Palpa,27.8667,83.55,Nepal,NP,NPL,,,29095,1524400922
Sexmoan,Sexmoan,14.936,120.623,Philippines,PH,PHL,Pampanga,,29076,1608694965
Lugus,Lugus,5.7,120.82,Philippines,PH,PHL,Sulu,,29043,1608911835
Santo Domingo,Santo Domingo,17.6414,120.4108,Philippines,PH,PHL,Ilocos Sur,,29041,1608638724
Johi,Johi,26.6921,67.6133,Pakistan,PK,PAK,Sindh,,29031,1586118124
Kudat,Kudat,6.8837,116.8477,Malaysia,MY,MYS,Sabah,,29025,1458364098
Dapa,Dapa,9.7578,126.0528,Philippines,PH,PHL,Surigao del Norte,,29006,1608000744
Hajira,Hajira,33.7717,73.8961,Pakistan,PK,PAK,Azad Kashmir,,28953,1586842312
Hakmana,Hakmana,6.0836,80.6445,Sri Lanka,LK,LKA,Southern,,28941,1144021831
Ampatuan,Ampatuan,6.8348,124.4581,Philippines,PH,PHL,Maguindanao,,28941,1608744041
Santo Niño,Santo Nino,14.5033,121.0031,Philippines,PH,PHL,Parañaque,,28925,1608225111
Siquijor,Siquijor,9.18,123.58,Philippines,PH,PHL,Siquijor,admin,28915,1608692949
Ban Phai,Ban Phai,16.06,102.731,Thailand,TH,THA,Khon Kaen,minor,28913,1764026556
Jimenez,Jimenez,8.3333,123.8333,Philippines,PH,PHL,Misamis Occidental,,28909,1608870263
Tabuelan,Tabuelan,10.85,123.9,Philippines,PH,PHL,Cebu,,28907,1608122773
Ponot,Ponot,8.4428,123.0219,Philippines,PH,PHL,Zamboanga del Norte,,28881,1608607022
Baleno,Baleno,12.4739,123.4982,Philippines,PH,PHL,Masbate,,28855,1608892797
Mathba,Mathba,22.2862,89.9588,Bangladesh,BD,BGD,Barishal,,28851,1050564750
Babatngon,Babatngon,11.4207,124.8434,Philippines,PH,PHL,Leyte,,28823,1608546355
Kamphaeng Phet,Kamphaeng Phet,16.4811,99.5222,Thailand,TH,THA,Kamphaeng Phet,admin,28817,1764367755
Tibiao,Tibiao,11.2892,122.0342,Philippines,PH,PHL,Antique,,28703,1608615251
Mabini,Mabini,9.865,124.523,Philippines,PH,PHL,Bohol,,28701,1608176606
Pilar,Pilar,9.83,124.33,Philippines,PH,PHL,Bohol,,28693,1608391596
Bang Phongphang,Bang Phongphang,13.6791,100.5291,Thailand,TH,THA,Samut Prakan,,28692,1764502075
Santiago,Santiago,9.27,125.56,Philippines,PH,PHL,Agusan del Norte,,28657,1608671914
Doña Remedios Trinidad,Dona Remedios Trinidad,15,121.08,Philippines,PH,PHL,Bulacan,,28656,1608246190
Mirzāpur,Mirzapur,24.1029,90.0984,Bangladesh,BD,BGD,Dhaka,,28602,1050315197
Tudela,Tudela,8.2472,123.8424,Philippines,PH,PHL,Misamis Occidental,,28599,1608684783
Santo Niño,Santo Nino,17.8861,121.5691,Philippines,PH,PHL,Cagayan,,28537,1608449787
Basay,Basay,9.42,122.63,Philippines,PH,PHL,Negros Oriental,,28531,1608826752
Siraha,Siraha,26.6528,86.2069,Nepal,NP,NPL,,,28442,1524369856
Tha Yang,Tha Yang,12.9723,99.8827,Thailand,TH,THA,Phetchaburi,minor,28437,1764170056
Saint Bernard,Saint Bernard,10.28,125.13,Philippines,PH,PHL,Southern Leyte,,28414,1608368658
Valencia,Valencia,9.6097,124.208,Philippines,PH,PHL,Bohol,,28392,1608239988
San Manuel,San Manuel,15.7975,120.6072,Philippines,PH,PHL,Tarlac,,28387,1608808386
Datu Piang,Datu Piang,7.0178,124.4974,Philippines,PH,PHL,Maguindanao,,28380,1608264842
Libacao,Libacao,11.48,122.3,Philippines,PH,PHL,Aklan,,28272,1608816911
Kolambugan,Kolambugan,8.1144,123.8971,Philippines,PH,PHL,Lanao del Norte,,28265,1608474341
Ayun,Ayun,35.7225,71.7669,Pakistan,PK,PAK,Khyber Pakhtunkhwa,,28182,1586095198
Warin Chamrap,Warin Chamrap,15.1932,104.8628,Thailand,TH,THA,Ubon Ratchathani,minor,28154,1764105770
Pinyahan,Pinyahan,14.64,121.0461,Philippines,PH,PHL,Quezon,,28129,1608055244
Cabangan,Cabangan,15.13,120.15,Philippines,PH,PHL,Zambales,,28118,1608614054
Khulm,Khulm,36.6833,67.6833,Afghanistan,AF,AFG,Balkh,minor,28078,1004486677
Bayang,Bayang,7.793,124.192,Philippines,PH,PHL,Lanao del Sur,,28023,1608918894
Mainit,Mainit,9.5369,125.5231,Philippines,PH,PHL,Surigao del Norte,,28019,1608163552
Cuartero,Cuartero,11.3428,122.6714,Philippines,PH,PHL,Capiz,,27993,1608559971
Lubok Antu,Lubok Antu,1.0419,111.834,Malaysia,MY,MYS,Sarawak,,27984,1458036872
Aloran,Aloran,8.4146,123.8228,Philippines,PH,PHL,Misamis Occidental,,27934,1608445813
Sabaur,Sabaur,32.8031,74.0614,Pakistan,PK,PAK,Punjab,,27915,1586766315
Reina Mercedes Viejo,Reina Mercedes Viejo,17.0018,121.7863,Philippines,PH,PHL,Isabela,,27900,1608400065
Reina Mercedes,Reina Mercedes,16.9872,121.8272,Philippines,PH,PHL,Isabela,,27900,1608126589
Majayjay,Majayjay,14.1463,121.4729,Philippines,PH,PHL,Laguna,,27893,1608576645
Caridad,Caridad,14.4828,120.8958,Philippines,PH,PHL,Cavite,,27891,1608839244
Dingalan,Dingalan,15.38,121.4,Philippines,PH,PHL,Aurora,,27878,1608912340
Talusan,Talusan,7.4263,122.8084,Philippines,PH,PHL,Zamboanga Sibugay,,27873,1608149746
San Isidro,San Isidro,12.388,124.331,Philippines,PH,PHL,Northern Samar,,27867,1608612789
Mahaplag,Mahaplag,10.6072,124.9636,Philippines,PH,PHL,Leyte,,27865,1608946105
Magdalena,Magdalena,14.2,121.43,Philippines,PH,PHL,Laguna,,27816,1608837240
Lapuyan,Lapuyan,7.6325,123.1914,Philippines,PH,PHL,Zamboanga del Sur,,27737,1608412170
Phuntsholing,Phuntsholing,26.85,89.3833,Bhutan,BT,BTN,Chhukha,,27658,1064177612
Leon Postigo,Leon Postigo,8.1514,122.9244,Philippines,PH,PHL,Zamboanga del Norte,,27639,1608711286
Bhimbar,Bhimbar,32.9747,74.0731,Pakistan,PK,PAK,Azad Kashmir,,27636,1586116634
Nakhon Phanom,Nakhon Phanom,17.4069,104.7808,Thailand,TH,THA,Nakhon Phanom,admin,27591,1764103547
Atharan Hazari,Atharan Hazari,31.1671,72.0898,Pakistan,PK,PAK,Punjab,,27561,1586329391
Conner,Conner,17.8086,121.2889,Philippines,PH,PHL,Apayao,,27552,1608855963
Pitogo,Pitogo,7.4536,123.3133,Philippines,PH,PHL,Zamboanga del Sur,,27516,1608000920
Daulatkhān,Daulatkhan,22.5998,90.7414,Bangladesh,BD,BGD,Barishal,,27514,1050010402
Nuwara Eliya,Nuwara Eliya,6.9667,80.7667,Sri Lanka,LK,LKA,Central,,27500,1144687416
Villareal,Villareal,11.57,124.93,Philippines,PH,PHL,Samar,,27394,1608546195
Panauti,Panauti,27.5844,85.5147,Nepal,NP,NPL,,,27358,1524203755
Palanas,Palanas,12.1464,123.9219,Philippines,PH,PHL,Masbate,,27322,1608982092
Macalelon,Macalelon,13.75,122.13,Philippines,PH,PHL,Quezon,,27312,1608722865
Zarraga,Zarraga,10.82,122.6,Philippines,PH,PHL,Iloilo,,27305,1608101435
Ramon Magsaysay,Ramon Magsaysay,8.0053,123.4869,Philippines,PH,PHL,Zamboanga del Sur,,27280,1608096621
Talisay,Talisay,14.1356,122.9244,Philippines,PH,PHL,Camarines Norte,,27244,1608025167
Taraka,Taraka,7.8994,124.3481,Philippines,PH,PHL,Lanao del Sur,,27184,1608550964
Rappang,Rappang,-3.8447,119.8205,Indonesia,ID,IDN,Sulawesi Selatan,minor,27116,1360002024
Batgram,Batgram,34.6833,73.0167,Pakistan,PK,PAK,Khyber Pakhtunkhwa,minor,27083,1586989930
Badiangan,Badiangan,10.986,122.5369,Philippines,PH,PHL,Iloilo,,27056,1608786837
San Isidro,San Isidro,16.87,121.77,Philippines,PH,PHL,Isabela,,27044,1608367745
Quezon,Quezon,17.3119,121.605,Philippines,PH,PHL,Isabela,,27037,1608313013
Arandu,Arandu,35.3103,71.5486,Pakistan,PK,PAK,Khyber Pakhtunkhwa,,27000,1586109324
Jaglot,Jaglot,35.685,74.6239,Pakistan,PK,PAK,Gilgit-Baltistan,,27000,1586251819
Tarragona,Tarragona,7.0491,126.4471,Philippines,PH,PHL,Davao Oriental,,26996,1608231910
Tambo,Tambo,14.5164,120.9889,Philippines,PH,PHL,Parañaque,,26928,1608929158
Prachuap Khiri Khan,Prachuap Khiri Khan,11.8167,99.8,Thailand,TH,THA,Prachuap Khiri Khan,admin,26926,1764877766
Wahga,Wahga,31.6047,74.5731,Pakistan,PK,PAK,Punjab,,26900,1586031751
Alitagtag,Alitagtag,13.865,121.0063,Philippines,PH,PHL,Batangas,,26819,1608000702
Santa Margarita,Santa Margarita,12.0378,124.6578,Philippines,PH,PHL,Samar,,26816,1608562056
Labrador,Labrador,16.0339,120.1392,Philippines,PH,PHL,Pangasinan,,26811,1608960162
Ban Phonla Krang,Ban Phonla Krang,15.0199,102.0123,Thailand,TH,THA,Nakhon Ratchasima,,26804,1764032168
Khānābād,Khanabad,36.6831,69.1636,Afghanistan,AF,AFG,Kunduz,minor,26803,1004931539
Bidur,Bidur,27.8961,85.1456,Nepal,NP,NPL,,,26750,1524355084
Magarao,Magarao,13.6619,123.1903,Philippines,PH,PHL,Camarines Sur,,26742,1608965435
Malitbog,Malitbog,8.5361,124.8808,Philippines,PH,PHL,Bukidnon,,26741,1608929640
Ḩukūmatī Baghrān,Hukumati Baghran,33.0669,65.0917,Afghanistan,AF,AFG,Helmand,,26724,1004391533
Saguiaran,Saguiaran,8.03,124.27,Philippines,PH,PHL,Lanao del Sur,,26712,1608961026
Sapian,Sapian,11.4939,122.6047,Philippines,PH,PHL,Capiz,,26697,1608481925
San Juan,San Juan,17.7431,120.4583,Philippines,PH,PHL,Ilocos Sur,,26674,1608362566
Bien Unido,Bien Unido,10.13,124.38,Philippines,PH,PHL,Bohol,,26666,1608389168
Bugho,Bugho,10.8,124.93,Philippines,PH,PHL,Leyte,,26658,1608894978
Suphan Buri,Suphan Buri,14.4675,100.1169,Thailand,TH,THA,Suphan Buri,admin,26656,1764759549
San Pablo,San Pablo,7.6578,123.4597,Philippines,PH,PHL,Zamboanga del Sur,,26648,1608873105
Pantar,Pantar,8.0667,124.2667,Philippines,PH,PHL,Lanao del Norte,,26599,1608597402
Macrohon,Macrohon,10.0797,124.9431,Philippines,PH,PHL,Southern Leyte,,26580,1608879566
Lauaan,Lauaan,11.1429,122.0417,Philippines,PH,PHL,Antique,,26580,1608082047
Casiguran,Casiguran,16.28,122.12,Philippines,PH,PHL,Aurora,,26564,1608404856
Plainview,Plainview,14.5777,121.0337,Philippines,PH,PHL,Mandaluyong,,26557,1608416217
Ban Wang Kalang,Ban Wang Kalang,15.1505,98.4525,Thailand,TH,THA,Kanchanaburi,,26524,1764955396
Bubong,Bubong,8.02,124.48,Philippines,PH,PHL,Lanao del Sur,,26514,1608714839
Madalum,Madalum,7.853,124.119,Philippines,PH,PHL,Lanao del Sur,,26478,1608644937
Kayapa,Kayapa,16.3583,120.8861,Philippines,PH,PHL,Nueva Vizcaya,,26469,1608843014
Mabini,Mabini,16.0697,119.94,Philippines,PH,PHL,Pangasinan,,26454,1608238060
Santa Josefa,Santa Josefa,7.98,126.03,Philippines,PH,PHL,Agusan del Sur,,26432,1608144664
Del Gallego,Del Gallego,13.9233,122.5961,Philippines,PH,PHL,Camarines Sur,,26403,1608303439
San Jose,San Jose,10.0083,125.5889,Philippines,PH,PHL,Dinagat Islands,,26375,1608706852
Lagindingan,Lagindingan,8.58,124.45,Philippines,PH,PHL,Misamis Oriental,,26363,1608139544
Pandag,Pandag,6.7411,124.7827,Philippines,PH,PHL,Maguindanao,,26356,1608191003
Duptiair,Duptiair,23.9925,89.7973,Bangladesh,BD,BGD,Dhaka,,26336,1050168412
Parit Buntar,Parit Buntar,5.1267,100.4932,Malaysia,MY,MYS,Perak,,26328,1458515879
San Pablo,San Pablo,17.4478,121.795,Philippines,PH,PHL,Isabela,,26320,1608290602
Khā̃dbāri̇̄,Khadbari,27.3667,87.2167,Nepal,NP,NPL,,,26301,1524504106
Infanta,Infanta,15.8208,119.9083,Philippines,PH,PHL,Pangasinan,,26242,1608909845
Lamut,Lamut,16.6517,121.2178,Philippines,PH,PHL,Ifugao,,26235,1608437546
Poro,Poro,10.629,124.407,Philippines,PH,PHL,Cebu,,26232,1608111818
Phetchaburi,Phetchaburi,13.1119,99.9458,Thailand,TH,THA,Phetchaburi,admin,26181,1764000534
Sanchez-Mira,Sanchez-Mira,18.5611,121.2344,Philippines,PH,PHL,Cagayan,,26164,1608566052
Manito,Manito,13.1235,123.8693,Philippines,PH,PHL,Albay,,26162,1608821494
Amnat Charoen,Amnat Charoen,15.85,104.6333,Thailand,TH,THA,Amnat Charoen,admin,26118,1764038011
Sierra Bullones,Sierra Bullones,9.82,124.28,Philippines,PH,PHL,Bohol,,26095,1608138395
Kathu,Kathu,7.909,98.3332,Thailand,TH,THA,Phuket,minor,26078,1764733770
Dancagan,Dancagan,7.6119,125.0028,Philippines,PH,PHL,Bukidnon,,26076,1608456608
Buenavista,Buenavista,13.25,121.95,Philippines,PH,PHL,Marinduque,,26043,1608976324
Burgos,Burgos,17.07,121.7,Philippines,PH,PHL,Isabela,,26040,1608000109
Sinait,Sinait,17.8667,120.4583,Philippines,PH,PHL,Ilocos Sur,,25998,1608219534
Lakshmīcharīpāra,Lakshmicharipara,22.7937,91.916,Bangladesh,BD,BGD,Chattogram,,25994,1050022288
Santa Lucia,Santa Lucia,17.1222,120.4494,Philippines,PH,PHL,Ilocos Sur,,25966,1608914119
Binidayan,Binidayan,7.8,124.17,Philippines,PH,PHL,Lanao del Sur,,25965,1608188559
Bobon,Bobon,12.52,124.57,Philippines,PH,PHL,Northern Samar,,25964,1608017004
Socorro,Socorro,9.618,125.966,Philippines,PH,PHL,Surigao del Norte,,25942,1608166420
Ban Pa Sak,Ban Pa Sak,16.8477,100.2563,Thailand,TH,THA,Phitsanulok,,25863,1764248083
Tubay,Tubay,9.16,125.52,Philippines,PH,PHL,Agusan del Norte,,25785,1608372831
Santo Cristo,Santo Cristo,14.6603,121.03,Philippines,PH,PHL,Quezon,,25783,1608708630
Pura,Pura,15.6248,120.648,Philippines,PH,PHL,Tarlac,,25781,1608629577
Natividad,Natividad,16.0422,120.7953,Philippines,PH,PHL,Pangasinan,,25771,1608325844
Talisayan,Talisayan,8.9917,124.8833,Philippines,PH,PHL,Misamis Oriental,,25761,1608510465
Santa Maria,Santa Maria,17.47,121.75,Philippines,PH,PHL,Isabela,,25758,1608195670
Tabina,Tabina,7.4655,123.4086,Philippines,PH,PHL,Zamboanga del Sur,,25734,1608883183
Ban Piang Luang,Ban Piang Luang,19.6826,98.626,Thailand,TH,THA,Chiang Mai,,25725,1764002589
Tarangnan,Tarangnan,11.9,124.75,Philippines,PH,PHL,Samar,,25713,1608797331
Kanchanaburi,Kanchanaburi,14.0194,99.5311,Thailand,TH,THA,Kanchanaburi,admin,25651,1764455558
Altavas,Altavas,11.5383,122.4869,Philippines,PH,PHL,Aklan,,25639,1608142591
Phulpur,Phulpur,24.9487,90.2495,Bangladesh,BD,BGD,Mymensingh,,25628,1050550788
Samut Songkhram,Samut Songkhram,13.4097,100.0017,Thailand,TH,THA,Samut Songkhram,admin,25623,1764305010
Alegria,Alegria,9.7243,123.3402,Philippines,PH,PHL,Cebu,,25620,1608812207
Busuanga,Busuanga,12.1335,119.9363,Philippines,PH,PHL,Palawan,,25617,1608290614
Tipo-Tipo,Tipo-Tipo,6.53,122.17,Philippines,PH,PHL,Basilan,,25531,1608266318
Ayuquitan,Ayuquitan,9.4644,123.2237,Philippines,PH,PHL,Negros Oriental,,25513,1608812083
Lopez Jaena,Lopez Jaena,8.55,123.7667,Philippines,PH,PHL,Misamis Occidental,,25507,1608136774
Bungku,Bungku,-2.5333,121.9667,Indonesia,ID,IDN,Sulawesi Tengah,minor,25477,1360661164
Unisan,Unisan,13.8413,121.9752,Philippines,PH,PHL,Quezon,,25448,1608135212
Tumbao,Tumbao,7.12,124.38,Philippines,PH,PHL,Maguindanao,,25439,1608047878
Nagtipunan,Nagtipunan,16.22,121.6,Philippines,PH,PHL,Quirino,,25399,1608561096
San Miguel,San Miguel,10,124.32,Philippines,PH,PHL,Bohol,,25356,1608318281
Talugtug,Talugtug,15.7789,120.8111,Philippines,PH,PHL,Nueva Ecija,,25236,1608248844
Camalaniugan,Camalaniugan,18.2756,121.6756,Philippines,PH,PHL,Cagayan,,25236,1608820417
Allen,Allen,12.5013,124.282,Philippines,PH,PHL,Northern Samar,,25228,1608146334
Sarrat,Sarrat,18.1578,120.6447,Philippines,PH,PHL,Ilocos Norte,,25186,1608165020
Monreal,Monreal,12.644,123.6648,Philippines,PH,PHL,Masbate,,25164,1608903492
Prachin Buri,Prachin Buri,14.0567,101.3739,Thailand,TH,THA,Prachin Buri,admin,25157,1764262472
Malaṅgawā,Malangawa,26.8667,85.5667,Nepal,NP,NPL,,,25102,1524985987
Pagudpud,Pagudpud,18.5614,120.7878,Philippines,PH,PHL,Ilocos Norte,,25098,1608369823
Soccorro,Soccorro,14.6179,121.0558,Philippines,PH,PHL,Quezon,,25073,1608135320
Camaligan,Camaligan,13.6208,123.1656,Philippines,PH,PHL,Camarines Sur,,25036,1608478686
San Felipe,San Felipe,15.0619,120.07,Philippines,PH,PHL,Zambales,,25033,1608994010
Pangil,Pangil,14.4,121.47,Philippines,PH,PHL,Laguna,,25026,1608594203
Quirino,Quirino,17.1356,121.735,Philippines,PH,PHL,Isabela,,25023,1608140160
Paoay,Paoay,18.0625,120.5203,Philippines,PH,PHL,Ilocos Norte,,25001,1608717163
Tegalbuleud,Tegalbuleud,-7.3578,106.622,Indonesia,ID,IDN,Jawa Barat,,25000,1360719911
Bidur,Bidur,4.1167,101.2833,Malaysia,MY,MYS,Perak,,25000,1458028952
Dainyor,Dainyor,35.9194,74.3889,Pakistan,PK,PAK,Gilgit-Baltistan,,25000,1586862411
Paete,Paete,14.37,121.48,Philippines,PH,PHL,Laguna,,24945,1608131728
Dimasalang,Dimasalang,12.1933,123.8583,Philippines,PH,PHL,Masbate,,24909,1608843461
Jabonga,Jabonga,9.3431,125.5156,Philippines,PH,PHL,Agusan del Norte,,24855,1608225880
Solsona,Solsona,18.0961,120.7725,Philippines,PH,PHL,Ilocos Norte,,24851,1608585456
Piat,Piat,17.7919,121.4769,Philippines,PH,PHL,Cagayan,,24805,1608280728
General Luna,General Luna,13.6881,122.1708,Philippines,PH,PHL,Quezon,,24804,1608376950
Poblacion,Poblacion,10.1614,125.1303,Philippines,PH,PHL,Southern Leyte,,24800,1608122231
Pamplona,Pamplona,18.4661,121.3425,Philippines,PH,PHL,Cagayan,,24781,1608804149
Tugaya,Tugaya,7.884,124.172,Philippines,PH,PHL,Lanao del Sur,,24778,1608559480
Kalayaan,Kalayaan,14.328,121.48,Philippines,PH,PHL,Laguna,,24755,1608777170
Ban Khamen,Ban Khamen,13.8823,100.2879,Thailand,TH,THA,Nonthaburi,,24745,1764794976
Tuburan,Tuburan,6.6,122.2,Philippines,PH,PHL,Basilan,,24742,1608240278
